Date,Time, MagX , MagY , MagZ , AccX , AccY , AccZ , GyroX , GyroY , GyroZ , Temp , Humid , Roll , Pitch , Yaw
2021/10/13,40:41.7,41.75,35.125,127.25,0.024,-0.003,1.031,0.03,-0.061,0,30.38,30.53,-1.2,0.08,140.06
2021/10/13,40:42.8,43,35.5,123.75,0.025,-0.001,1.031,0.03,-0.122,0,30.3,30.55,-1.19,0.12,140.02
2021/10/13,40:43.7,42.25,35.75,124.625,0.025,-0.003,1.03,0,-0.061,-0.03,30.31,30.56,-1.14,0.17,139.95
2021/10/13,40:44.8,43.125,33.125,131.875,0.024,-0.002,1.031,0.03,-0.061,-0.03,30.31,30.57,-1.23,0.05,139.99
2021/10/13,40:45.8,45.375,32.875,129.75,0.024,-0.003,1.03,0,-0.122,-0.03,30.29,30.59,-1.38,-0.15,140.07
2021/10/13,40:46.7,41.125,30.625,130.5,0.025,-0.003,1.03,0,-0.091,0,30.24,30.59,-1.42,-0.19,140.09
2021/10/13,40:47.8,40,31.875,125.375,0.024,-0.001,1.029,-0.03,-0.061,-0.03,30.19,30.61,-1.35,-0.1,140.05
2021/10/13,40:48.8,41.75,31.375,123.125,0.025,-0.003,1.029,0,-0.122,0.03,30.19,30.63,-1.4,-0.16,140.08
2021/10/13,40:49.8,46.125,35.75,130.125,0.025,-0.002,1.03,-0.03,-0.091,-0.03,30.16,30.68,-1.4,-0.13,140.07
2021/10/13,40:50.8,42.25,35.625,126.625,0.024,-0.001,1.031,0,-0.061,0,30.16,30.69,-1.26,0.03,139.98
2021/10/13,40:51.8,42.875,32.5,131.25,0.024,-0.002,1.031,0.03,-0.061,0,30.16,30.7,-1.33,-0.05,140.01
2021/10/13,40:52.7,40.375,32.875,121.75,0.025,-0.003,1.03,0.03,-0.061,0.03,30.17,30.72,-1.28,0,139.97
2021/10/13,40:53.7,41.5,35.875,129.375,0.024,-0.002,1.031,0,-0.061,0,30.17,30.74,-1.16,0.14,139.88
2021/10/13,40:54.7,42,37.75,128.75,0.025,-0.003,1.031,0,-0.091,-0.03,30.15,30.75,-1.04,0.27,139.77
2021/10/13,40:55.7,43,34.625,127,0.024,-0.002,1.031,-0.061,-0.061,-0.061,30.12,30.78,-1.12,0.16,139.78
2021/10/13,40:56.7,44.5,33.5,128.5,0.025,-0.002,1.031,0.03,-0.061,-0.03,30.18,30.78,-1.27,-0.01,139.84
2021/10/13,40:57.7,42.375,33.5,122.5,0.025,-0.003,1.032,0.03,-0.061,-0.03,30.17,30.78,-1.3,-0.03,139.84
2021/10/13,40:58.7,40.75,32.75,128.875,0.025,-0.002,1.031,0.03,-0.061,0,30.16,30.79,-1.28,0,139.82
2021/10/13,40:59.7,43.125,32.875,129.75,0.024,-0.002,1.031,0,-0.061,0,30.12,30.8,-1.35,-0.08,139.84
2021/10/13,41:00.7,43,37.25,131.75,0.025,-0.003,1.031,0,-0.03,0,30.12,30.85,-1.2,0.08,139.75
2021/10/13,41:01.8,43.875,36.625,129.75,0.025,-0.003,1.033,0,-0.03,-0.03,30.16,30.86,-1.17,0.11,139.7
2021/10/13,41:02.7,41.25,36.5,122.875,0.025,-0.003,1.032,0.061,-0.061,0,30.16,30.86,-1.07,0.22,139.61
2021/10/13,41:03.7,40.875,33.625,127.875,0.025,-0.002,1.032,0,-0.061,-0.03,30.14,30.86,-1.13,0.17,139.6
2021/10/13,41:04.7,43.5,31.25,131.375,0.025,-0.002,1.031,0.03,-0.091,-0.03,30.14,30.87,-1.35,-0.08,139.7
2021/10/13,41:05.7,45.5,37,132.625,0.025,-0.002,1.031,0.03,-0.061,0,30.17,30.89,-1.32,-0.03,139.66
